title,company,location,source,url,salary,scraped_at
Global Data Steward Logistics Distribution (m/f/d),Fresenius Kabi,"Bad Homburg, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/global-data-steward-logistics-distribution-m-f-d-at-fresenius-kabi-4278528566?position=35&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=PxM0AUijAEIiLCAEggVIXg%3D%3D,Not specified,2025-08-08 10:29:30.402235
Consultant Financial Risk Management (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-financial-risk-management-m-w-d-in-frankfurt-main-at-deloitte-4243064384?position=36&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=RfAh5lDAaEMn3tDpJ%2BIijg%3D%3D,Not specified,2025-08-08 10:29:30.402281
Consultant digitaler Kundenservice & KI (w/m/d),PwC Deutschland,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-digitaler-kundenservice-ki-w-m-d-at-pwc-deutschland-4281307105?position=37&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=wvuI2zuVV3afrW3kg%2F1M%2FA%3D%3D,Not specified,2025-08-08 10:29:30.402326
Abiturientenprogramm zum Geprüften Handelsfachwirt (m/w/d) Heusenstamm,NKD Deutschland GmbH,"Heusenstamm, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%C3%BCften-handelsfachwirt-m-w-d-heusenstamm-at-nkd-deutschland-gmbh-4281699701?position=38&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=ZR6nt63iBB%2Fz8qhafOoMsA%3D%3D,Not specified,2025-08-08 10:29:30.402371
Abiturientenprogramm zum Geprüften Handelsfachwirt (m/w/d) Rodgau,NKD Deutschland GmbH,"Rodgau, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%C3%BCften-handelsfachwirt-m-w-d-rodgau-at-nkd-deutschland-gmbh-4281903416?position=39&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=dBJjNx3LGcVGDgzbT7iGFA%3D%3D,Not specified,2025-08-08 10:29:30.402417
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4281354575?position=1&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=XFlQtoruSgzvkaNsftZwLg%3D%3D,Not specified,2025-08-08 10:29:33.144304
Senior data & analytics Consultant (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-data-analytics-consultant-m-w-d-bundesweit-at-hso-4281387797?position=2&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=KswNxAB2sm4q4Dst9cs0vQ%3D%3D,Not specified,2025-08-08 10:29:33.144382
Photonics Yield Enhancement Engineer (m/w/d),GULP – experts united,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/photonics-yield-enhancement-engineer-m-w-d-at-gulp-%E2%80%93-experts-united-4281621554?position=6&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=savybPv7wjUy80rKDCoMmA%3D%3D,Not specified,2025-08-08 10:29:33.144601
Entwicklungsingenieur HV-Batterien - Erprobung Zellmodule (m/w/d),Catella Engineering GmbH,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/entwicklungsingenieur-hv-batterien-erprobung-zellmodule-m-w-d-at-catella-engineering-gmbh-4279458877?position=7&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=Si5yCHSxTB3H6Iv7KneSbA%3D%3D,Not specified,2025-08-08 10:29:33.144655
Pharmaberater m/w/d  Impfstoffe,IQVIA,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/pharmaberater-m-w-d-impfstoffe-at-iqvia-4281673233?position=8&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=w2ftdjHeTWkrIcPJ7Lc%2BTw%3D%3D,Not specified,2025-08-08 10:29:33.144705
Data Product Owner (m/w/d) // Remote möglich,Breuninger,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-product-owner-m-w-d-remote-m%C3%B6glich-at-breuninger-4282119985?position=9&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=qSE%2BTKsMoThuGk0MqudbZw%3D%3D,Not specified,2025-08-08 10:29:33.144754
Consultant Unternehmenssteuerung & Controlling (m/w/d) in Stuttgart,Deloitte,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-unternehmenssteuerung-controlling-m-w-d-in-stuttgart-at-deloitte-4243062715?position=11&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=Qi73VvB%2BYNIE1g25FSiFMQ%3D%3D,Not specified,2025-08-08 10:29:33.144852
Consultant Financial Risk Management (m/w/d),Deloitte,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-financial-risk-management-m-w-d-at-deloitte-4243067080?position=12&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=xV1Koek90kTGLb622cdOdQ%3D%3D,Not specified,2025-08-08 10:29:33.144900
IT-Consultant Automotive Production (all genders),adesso SE,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/it-consultant-automotive-production-all-genders-at-adesso-se-4194197518?position=13&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=e0EEHAA5BQ2q9miwsIupdg%3D%3D,Not specified,2025-08-08 10:29:33.144949
Abiturientenprogramm zum Geprüften Handelsfachwirt (m/w/d) Göppingen,NKD Deutschland GmbH,"Göppingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%C3%BCften-handelsfachwirt-m-w-d-g%C3%B6ppingen-at-nkd-deutschland-gmbh-4281905170?position=14&pageNum=0&refId=cILwSVQYWbNjk2laQUQ%2BsQ%3D%3D&trackingId=Z7zQR64h5ZZuNTg8Sm%2Bqfg%3D%3D,Not specified,2025-08-08 10:29:33.144997
